train_loss_step,epoch,step,valid_loss_step,valid_loss_epoch,train_loss_epoch
,,157,nan,,
,,158,nan,,
,,159,nan,,
,,160,nan,,
,,161,nan,,
,,162,nan,,
,,163,nan,,
,,164,nan,,
,,165,nan,,
,,166,nan,,
,,167,nan,,
,,168,nan,,
,,169,nan,,
,,170,nan,,
,,171,nan,,
,,172,nan,,
,,173,nan,,
,,174,nan,,
,,175,nan,,
,,176,nan,,
,,177,nan,,
,,178,nan,,
,,179,nan,,
,,180,nan,,
,,181,nan,,
,,182,nan,,
,,183,nan,,
,,184,nan,,
,,185,nan,,
,,186,nan,,
,,187,nan,,
,,188,nan,,
,,189,nan,,
,,190,nan,,
,,191,nan,,
,,192,nan,,
,,193,nan,,
,,194,nan,,
,,195,nan,,
,,196,nan,,
,,197,nan,,
,,198,nan,,
,,199,nan,,
,,200,nan,,
,,201,nan,,
,,202,nan,,
,,203,nan,,
,,204,nan,,
,,205,nan,,
,,206,nan,,
,,207,nan,,
,,208,nan,,
,,209,nan,,
,,210,nan,,
,,211,nan,,
,,212,nan,,
,,213,nan,,
,,214,nan,,
,,215,nan,,
,,216,nan,,
,,217,nan,,
,,218,nan,,
,,219,nan,,
,,220,nan,,
,,221,nan,,
,,222,nan,,
,,223,nan,,
,,224,nan,,
,,225,nan,,
,,226,nan,,
,,227,nan,,
,,228,nan,,
,,229,nan,,
,,230,nan,,
,,231,nan,,
,,232,nan,,
,,233,nan,,
,,234,nan,,
,,235,nan,,
,,236,nan,,
,,237,nan,,
,,238,nan,,
,,239,nan,,
,,240,nan,,
,,241,nan,,
,,242,nan,,
,,243,nan,,
,,244,nan,,
,,245,nan,,
,,246,nan,,
,,247,nan,,
,,248,nan,,
,,249,nan,,
,,250,nan,,
,,251,nan,,
,,252,nan,,
,,253,nan,,
,,254,nan,,
,,255,nan,,
,,256,nan,,
,,257,nan,,
,,258,nan,,
,,259,nan,,
,,260,nan,,
,,261,nan,,
,,262,nan,,
,,263,nan,,
,,264,nan,,
,,265,nan,,
,,266,nan,,
,,267,nan,,
,,268,nan,,
,,269,nan,,
,,270,nan,,
,,271,nan,,
,,272,nan,,
,,273,nan,,
,,274,nan,,
,,275,nan,,
,,276,nan,,
,,277,nan,,
,,278,nan,,
,,279,nan,,
,,280,nan,,
,,281,nan,,
,,282,nan,,
,,283,nan,,
,,284,nan,,
,,285,nan,,
,,286,nan,,
,,287,nan,,
,,288,nan,,
,,289,nan,,
,,290,nan,,
,,291,nan,,
,,292,nan,,
,,293,nan,,
,,294,nan,,
,,295,nan,,
,,296,nan,,
,,297,nan,,
,,298,nan,,
,,299,nan,,
,,300,nan,,
,,301,nan,,
,,302,nan,,
,,303,nan,,
,,304,nan,,
,,305,nan,,
,,306,nan,,
,,307,nan,,
,,308,nan,,
,,309,nan,,
,,310,nan,,
,,311,nan,,
,,312,nan,,
,,313,nan,,
,,314,nan,,
,,315,nan,,
,,316,nan,,
,,317,nan,,
,,318,nan,,
,,319,nan,,
,,320,nan,,
,,321,nan,,
,,322,nan,,
,,323,nan,,
,,324,nan,,
,,325,nan,,
,,326,nan,,
,,327,nan,,
,,328,nan,,
,,329,nan,,
,,330,nan,,
,,331,nan,,
,,332,nan,,
,,333,nan,,
,,334,nan,,
,,335,nan,,
,,336,nan,,
,,337,nan,,
,,338,nan,,
,,339,nan,,
,,340,nan,,
,,341,nan,,
,,342,nan,,
,,343,nan,,
,,344,nan,,
,,345,nan,,
,,346,nan,,
,,347,nan,,
,,348,nan,,
,,349,nan,,
,,350,nan,,
,,351,nan,,
,,352,nan,,
,,353,nan,,
,,354,nan,,
,,355,nan,,
,,356,nan,,
,,357,nan,,
,,358,nan,,
,,359,nan,,
,,360,nan,,
,,361,nan,,
,,362,nan,,
,,363,nan,,
,,364,nan,,
,,365,nan,,
,,366,nan,,
,,367,nan,,
,,368,nan,,
,,369,nan,,
,,370,nan,,
,,371,nan,,
,,372,nan,,
,,373,nan,,
,,374,nan,,
,,375,nan,,
,,376,nan,,
,,377,nan,,
,,378,nan,,
,,379,nan,,
,,380,nan,,
,,381,nan,,
,,382,nan,,
,,383,nan,,
,,384,nan,,
,,385,nan,,
,,386,nan,,
,,387,nan,,
,,388,nan,,
,,389,nan,,
,,390,nan,,
,,391,nan,,
,,392,nan,,
,,393,nan,,
,,394,nan,,
,,395,nan,,
,,396,nan,,
,,397,nan,,
,,398,nan,,
,,399,nan,,
,,400,nan,,
,,401,nan,,
,,402,nan,,
,,403,nan,,
,,404,nan,,
,,405,nan,,
,,406,nan,,
,,407,nan,,
,,408,nan,,
,,409,nan,,
,,410,nan,,
,,411,nan,,
,,412,nan,,
,,413,nan,,
,,414,nan,,
,,415,nan,,
,,416,nan,,
,,417,nan,,
,,418,nan,,
,,419,nan,,
,,420,nan,,
,,421,nan,,
,,422,nan,,
,,423,nan,,
,,424,nan,,
,,425,nan,,
,,426,nan,,
,,427,nan,,
,,428,nan,,
,,429,nan,,
,,430,nan,,
,,431,nan,,
,,432,nan,,
,,433,nan,,
,,434,nan,,
,,435,nan,,
,,436,nan,,
,,437,nan,,
,,438,nan,,
,,439,nan,,
,,440,nan,,
,,441,nan,,
,,442,nan,,
,,443,nan,,
,,444,nan,,
,,445,nan,,
,,446,nan,,
,,447,nan,,
,,448,nan,,
,,449,nan,,
,,450,nan,,
,,451,nan,,
,,452,nan,,
,,453,nan,,
,,454,nan,,
,,455,nan,,
,,456,nan,,
,,457,nan,,
,,458,nan,,
,,459,nan,,
,,460,nan,,
,,461,nan,,
,,462,nan,,
,,463,nan,,
,,464,nan,,
,,465,nan,,
,,466,nan,,
,,467,nan,,
,,468,nan,,
,,469,nan,,
,,470,nan,,
,,471,nan,,
,,472,nan,,
,,473,nan,,
,,474,nan,,
,,475,nan,,
,,476,nan,,
,,477,nan,,
,,478,nan,,
,,479,nan,,
,,480,nan,,
,,481,nan,,
,,482,nan,,
,,483,nan,,
,,484,nan,,
,,485,nan,,
,,486,nan,,
,,487,nan,,
,,488,nan,,
,,489,nan,,
,,490,nan,,
,,491,nan,,
,,492,nan,,
,,493,nan,,
,,494,nan,,
,,495,nan,,
,,496,nan,,
,,497,nan,,
,,498,nan,,
,,499,nan,,
,,500,nan,,
,,501,nan,,
,,502,nan,,
,,503,nan,,
,,504,nan,,
,,505,nan,,
,,506,nan,,
,,507,nan,,
,,508,nan,,
,,509,nan,,
,,510,nan,,
,,511,nan,,
,,512,nan,,
,,513,nan,,
,,514,nan,,
,,515,nan,,
,,516,nan,,
,,517,nan,,
,,518,nan,,
,,519,nan,,
,,520,nan,,
,,521,nan,,
,,522,nan,,
,,523,nan,,
,,524,nan,,
,,525,nan,,
,,526,nan,,
,,527,nan,,
,,528,nan,,
,,529,nan,,
,,530,nan,,
,,531,nan,,
,,532,nan,,
,,533,nan,,
,,534,nan,,
,,535,nan,,
,,536,nan,,
,,537,nan,,
,,538,nan,,
,,539,nan,,
,,540,nan,,
,,541,nan,,
,,542,nan,,
,,543,nan,,
,,544,nan,,
,,545,nan,,
,,546,nan,,
,,547,nan,,
,,548,nan,,
,,549,nan,,
,,550,nan,,
,,551,nan,,
,,552,nan,,
,,553,nan,,
,,554,nan,,
,,555,nan,,
,,556,nan,,
,,557,nan,,
,,558,nan,,
,,559,nan,,
,,560,nan,,
,,561,nan,,
,,562,nan,,
,,563,nan,,
,,564,nan,,
,,565,nan,,
,,566,nan,,
,,567,nan,,
,,568,nan,,
,,569,nan,,
,,570,nan,,
,,571,nan,,
,,572,nan,,
,,573,nan,,
,,574,nan,,
,,575,nan,,
,,576,nan,,
,,577,nan,,
,,578,nan,,
,,579,nan,,
,,580,nan,,
,,581,nan,,
,,582,nan,,
,,583,nan,,
,,584,nan,,
,,585,nan,,
,,586,nan,,
,,587,nan,,
,,588,nan,,
,,589,nan,,
,,590,nan,,
,,591,nan,,
,,592,nan,,
,,593,nan,,
,,594,nan,,
,,595,nan,,
,,596,nan,,
,,597,nan,,
,,598,nan,,
,,599,nan,,
,,600,nan,,
,,601,nan,,
,,602,nan,,
,,603,nan,,
,,604,nan,,
,,605,nan,,
,,606,nan,,
,,607,nan,,
,,608,nan,,
,,609,nan,,
,,610,nan,,
,,611,nan,,
,,612,nan,,
,,613,nan,,
,,614,nan,,
,,615,nan,,
,,616,nan,,
,,617,nan,,
,,618,nan,,
,,619,nan,,
,,620,nan,,
,,621,nan,,
,,622,nan,,
,,623,nan,,
,,624,nan,,
,,625,nan,,
,,626,nan,,
,,627,nan,,
,,628,nan,,
,,629,nan,,
,,630,nan,,
,,631,nan,,
,,632,nan,,
,,633,nan,,
,,634,nan,,
,,635,nan,,
,,636,nan,,
,,637,nan,,
,,638,nan,,
,,639,nan,,
,,640,nan,,
,,641,nan,,
,,642,nan,,
,,643,nan,,
,,644,nan,,
,,645,nan,,
,,646,nan,,
,,647,nan,,
,,648,nan,,
,,649,nan,,
,,650,nan,,
,,651,nan,,
,,652,nan,,
,,653,nan,,
,,654,nan,,
,,655,nan,,
,,656,nan,,
,,657,nan,,
,,658,nan,,
,,659,nan,,
,,660,nan,,
,,661,nan,,
,,662,nan,,
,,663,nan,,
,,664,nan,,
,,665,nan,,
,,666,nan,,
,,667,nan,,
,,668,nan,,
,,669,nan,,
,,670,nan,,
,,671,nan,,
,,672,nan,,
,,673,nan,,
,,674,nan,,
,,675,nan,,
,,676,nan,,
,,677,nan,,
,,678,nan,,
,,679,nan,,
,,680,nan,,
,,681,nan,,
,,682,nan,,
,,683,nan,,
,,684,nan,,
,,685,nan,,
,,686,nan,,
,,687,nan,,
,,688,nan,,
,,689,nan,,
,,690,nan,,
,,691,nan,,
,,692,nan,,
,,693,nan,,
,,694,nan,,
,,695,nan,,
,,696,nan,,
,,697,nan,,
,,698,nan,,
,,699,nan,,
,,700,nan,,
,,701,nan,,
,,702,nan,,
,,703,nan,,
,,704,nan,,
,,705,nan,,
,,706,nan,,
,,707,nan,,
,,708,nan,,
,,709,nan,,
,,710,nan,,
,,711,nan,,
,,712,nan,,
,,713,nan,,
,,714,nan,,
,,715,nan,,
,,716,nan,,
,,717,nan,,
,,718,nan,,
,,719,nan,,
,,720,nan,,
,,721,nan,,
,,722,nan,,
,,723,nan,,
,,724,nan,,
,,725,nan,,
,,726,nan,,
,,727,nan,,
,,728,nan,,
,,729,nan,,
,,730,nan,,
,,731,nan,,
,,732,nan,,
,,733,nan,,
,,734,nan,,
,,735,nan,,
,,736,nan,,
,,737,nan,,
,,738,nan,,
,,739,nan,,
,,740,nan,,
,,741,nan,,
,,742,nan,,
,,743,nan,,
,,744,nan,,
,,745,nan,,
,,746,nan,,
,,747,nan,,
,,748,nan,,
,,749,nan,,
,,750,nan,,
,,751,nan,,
,,752,nan,,
,,753,nan,,
,,754,nan,,
,,755,nan,,
,,756,nan,,
,,757,nan,,
,,758,nan,,
,,759,nan,,
,,760,nan,,
,,761,nan,,
,,762,nan,,
,,763,nan,,
,,764,nan,,
,,765,nan,,
,,766,nan,,
,,767,nan,,
,,768,nan,,
,,769,nan,,
,,770,nan,,
,,771,nan,,
,,772,nan,,
,,773,nan,,
,,774,nan,,
,,775,nan,,
,,776,nan,,
,,777,nan,,
,,778,nan,,
,,779,nan,,
,,780,nan,,
,,781,nan,,
,,782,nan,,
,,783,nan,,
,,784,nan,,
,,785,nan,,
,,786,nan,,
,,787,nan,,
,,788,nan,,
,,789,nan,,
,,790,nan,,
,,791,nan,,
,,792,nan,,
,,793,nan,,
,,794,nan,,
,,795,nan,,
,,796,nan,,
,,797,nan,,
,,798,nan,,
,,799,nan,,
,,800,nan,,
,,801,nan,,
,,802,nan,,
,,803,nan,,
,,804,nan,,
,,805,nan,,
,,806,nan,,
,,807,nan,,
,,808,nan,,
,,809,nan,,
,,810,nan,,
,,811,nan,,
,,812,nan,,
,,813,nan,,
,,814,nan,,
,,815,nan,,
,,816,nan,,
,,817,nan,,
,,818,nan,,
,,819,nan,,
,,820,nan,,
,,821,nan,,
,,822,nan,,
,,823,nan,,
,,824,nan,,
,,825,nan,,
,,826,nan,,
,,827,nan,,
,,828,nan,,
,,829,nan,,
,,830,nan,,
,,831,nan,,
,,832,nan,,
,,833,nan,,
,,834,nan,,
,,835,nan,,
,,836,nan,,
,,837,nan,,
,,838,nan,,
,,839,nan,,
,,840,nan,,
,,841,nan,,
,,842,nan,,
,,843,nan,,
,,844,nan,,
,,845,nan,,
,,846,nan,,
,,847,nan,,
,,848,nan,,
,,849,nan,,
,,850,nan,,
,,851,nan,,
,,852,nan,,
,,853,nan,,
,,854,nan,,
,,855,nan,,
,,856,nan,,
,,857,nan,,
,,858,nan,,
,,859,nan,,
,,860,nan,,
,,861,nan,,
,,862,nan,,
,,863,nan,,
,,864,nan,,
,,865,nan,,
,,866,nan,,
,,867,nan,,
,,868,nan,,
,,869,nan,,
,,870,nan,,
,,871,nan,,
,,872,nan,,
,,873,nan,,
,,874,nan,,
,,875,nan,,
,,876,nan,,
,,877,nan,,
,,878,nan,,
,,879,nan,,
,,880,nan,,
,,881,nan,,
,,882,nan,,
,,883,nan,,
,,884,nan,,
,,885,nan,,
,,886,nan,,
,,887,nan,,
,,888,nan,,
,,889,nan,,
,,890,nan,,
,,891,nan,,
,,892,nan,,
,,893,nan,,
,,894,nan,,
,,895,nan,,
,,896,nan,,
,,897,nan,,
,,898,nan,,
,,899,nan,,
,,900,nan,,
,,901,nan,,
,,902,nan,,
,,903,nan,,
,,904,nan,,
,,905,nan,,
,,906,nan,,
,,907,nan,,
,,908,nan,,
,,909,nan,,
,,910,nan,,
,,911,nan,,
,,912,nan,,
,,913,nan,,
,,914,nan,,
,,915,nan,,
,,916,nan,,
,,917,nan,,
,,918,nan,,
,,919,nan,,
,,920,nan,,
,,921,nan,,
,,922,nan,,
,,923,nan,,
,,924,nan,,
,,925,nan,,
,,926,nan,,
,,927,nan,,
,,928,nan,,
,,929,nan,,
,,930,nan,,
,,931,nan,,
,,932,nan,,
,,933,nan,,
,,934,nan,,
,,935,nan,,
,,936,nan,,
,,937,nan,,
,,938,nan,,
,,939,nan,,
,,940,nan,,
,,941,nan,,
,,942,nan,,
,,943,nan,,
,,944,nan,,
,,945,nan,,
,,946,nan,,
,,947,nan,,
,,948,nan,,
,,949,nan,,
,,950,nan,,
,,951,nan,,
,,952,nan,,
,,953,nan,,
,,954,nan,,
,,955,nan,,
,,956,nan,,
,,957,nan,,
,,958,nan,,
,,959,nan,,
,,960,nan,,
,,961,nan,,
,,962,nan,,
,,963,nan,,
,,964,nan,,
,,965,nan,,
,,966,nan,,
,,967,nan,,
,,968,nan,,
,,969,nan,,
,,970,nan,,
,,971,nan,,
,,972,nan,,
,,973,nan,,
,,974,nan,,
,,975,nan,,
,,976,nan,,
,,977,nan,,
,,978,nan,,
,,979,nan,,
,,980,nan,,
,,981,nan,,
,,982,nan,,
,,983,nan,,
,,984,nan,,
,,985,nan,,
,,986,nan,,
,,987,nan,,
,,988,nan,,
,,989,nan,,
,,990,nan,,
,,991,nan,,
,,992,nan,,
,,993,nan,,
,,994,nan,,
,,995,nan,,
,,996,nan,,
,,997,nan,,
,,998,nan,,
,,999,nan,,
,,1000,nan,,
,,1001,nan,,
,,1002,nan,,
,,1003,nan,,
,,1004,nan,,
,,1005,nan,,
,,1006,nan,,
,,1007,nan,,
,,1008,nan,,
,,1009,nan,,
,,1010,nan,,
,,1011,nan,,
,,1012,nan,,
,,1013,nan,,
,,1014,nan,,
,,1015,nan,,
,,1016,nan,,
,,1017,nan,,
,,1018,nan,,
,,1019,nan,,
,,1020,nan,,
,,1021,nan,,
,,1022,nan,,
,,1023,nan,,
,,1024,nan,,
,,1025,nan,,
,,1026,nan,,
,,1027,nan,,
,,1028,nan,,
,,1029,nan,,
,,1030,nan,,
,,1031,nan,,
,,1032,nan,,
,,1033,nan,,
,,1034,nan,,
,,1035,nan,,
,,1036,nan,,
,,1037,nan,,
,,1038,nan,,
,,1039,nan,,
,,1040,nan,,
,,1041,nan,,
,,1042,nan,,
,,1043,nan,,
,,1044,nan,,
,,1045,nan,,
,,1046,nan,,
,,1047,nan,,
,,1048,nan,,
,,1049,nan,,
,,1050,nan,,
,,1051,nan,,
,,1052,nan,,
,,1053,nan,,
,,1054,nan,,
,,1055,nan,,
,,1056,nan,,
,,1057,nan,,
,,1058,nan,,
,,1059,nan,,
,,1060,nan,,
,,1061,nan,,
,,1062,nan,,
,,1063,nan,,
,,1064,nan,,
,,1065,nan,,
,,1066,nan,,
,,1067,nan,,
,,1068,nan,,
,,1069,nan,,
,,1070,nan,,
,,1071,nan,,
,,1072,nan,,
,,1073,nan,,
,,1074,nan,,
,,1075,nan,,
,,1076,nan,,
,,1077,nan,,
,,1078,nan,,
,,1079,nan,,
,,1080,nan,,
,,1081,nan,,
,,1082,nan,,
,,1083,nan,,
,,1084,nan,,
,,1085,nan,,
,,1086,nan,,
,,1087,nan,,
,,1088,nan,,
,,1089,nan,,
,,1090,nan,,
,,1091,nan,,
,,1092,nan,,
,,1093,nan,,
,,1094,nan,,
,,1095,nan,,
,,1096,nan,,
,,1097,nan,,
,,1098,nan,,
,,1099,nan,,
,,1100,nan,,
,,1101,nan,,
,,1102,nan,,
,,1103,nan,,
,,1104,nan,,
,,1105,nan,,
,,1106,nan,,
,,1107,nan,,
,,1108,nan,,
,,1109,nan,,
,,1110,nan,,
,,1111,nan,,
,,1112,nan,,
,,1113,nan,,
,,1114,nan,,
,,1115,nan,,
,,1116,nan,,
,,1117,nan,,
,,1118,nan,,
,,1119,nan,,
,,1120,nan,,
,,1121,nan,,
,,1122,nan,,
,,1123,nan,,
,,1124,nan,,
,,1125,nan,,
,,1126,nan,,
,,1127,nan,,
,,1128,nan,,
,,1129,nan,,
,,1130,nan,,
,,1131,nan,,
,,1132,nan,,
,,1133,nan,,
,,1134,nan,,
,,1135,nan,,
,,1136,nan,,
,,1137,nan,,
,,1138,nan,,
,,1139,nan,,
,,1140,nan,,
,,1141,nan,,
,,1142,nan,,
,,1143,nan,,
,,1144,nan,,
,,1145,nan,,
,,1146,nan,,
,,1147,nan,,
,,1148,nan,,
,,1149,nan,,
,,1150,nan,,
,,1151,nan,,
,,1152,nan,,
,,1153,nan,,
,,1154,nan,,
,,1155,nan,,
,,1156,nan,,
,,1157,nan,,
,,1158,nan,,
,,1159,nan,,
,,1160,nan,,
,,1161,nan,,
,,1162,nan,,
,,1163,nan,,
,,1164,nan,,
,,1165,nan,,
,,1166,nan,,
,,1167,nan,,
,,1168,nan,,
,,1169,nan,,
,,1170,nan,,
,,1171,nan,,
,,1172,nan,,
,,1173,nan,,
,,1174,nan,,
,,1175,nan,,
,,1176,nan,,
,,1177,nan,,
,,1178,nan,,
,,1179,nan,,
,,1180,nan,,
,,1181,nan,,
,,1182,nan,,
,,1183,nan,,
,,1184,nan,,
,,1185,nan,,
,,1186,nan,,
,,1187,nan,,
,,1188,nan,,
,,1189,nan,,
,,1190,nan,,
,,1191,nan,,
,,1192,nan,,
,,1193,nan,,
,,1194,nan,,
,,1195,nan,,
,,1196,nan,,
,,1197,nan,,
,,1198,nan,,
,,1199,nan,,
,,1200,nan,,
,,1201,nan,,
,,1202,nan,,
,,1203,nan,,
,,1204,nan,,
,,1205,nan,,
,,1206,nan,,
,,1207,nan,,
,,1208,nan,,
,,1209,nan,,
,,1210,nan,,
,,1211,nan,,
,,1212,nan,,
,,1213,nan,,
,,1214,nan,,
,,1215,nan,,
,,1216,nan,,
,,1217,nan,,
,,1218,nan,,
,,1219,nan,,
,,1220,nan,,
,,1221,nan,,
,,1222,nan,,
,,1223,nan,,
,,1224,nan,,
,,1225,nan,,
,,1226,nan,,
,,1227,nan,,
,,1228,nan,,
,,1229,nan,,
,,1230,nan,,
,,1231,nan,,
,,1232,nan,,
,,1233,nan,,
,,1234,nan,,
,,1235,nan,,
,,1236,nan,,
,,1237,nan,,
,,1238,nan,,
,,1239,nan,,
,,1240,nan,,
,,1241,nan,,
,,1242,nan,,
,,1243,nan,,
,,1244,nan,,
,,1245,nan,,
,,1246,nan,,
,,1247,nan,,
,,1248,nan,,
,,1249,nan,,
,,1250,nan,,
,,1251,nan,,
,,1252,nan,,
,,1253,nan,,
,,1254,nan,,
,,1255,nan,,
,,1256,nan,,
,,1257,nan,,
,,1258,nan,,
,,1259,nan,,
,,1260,nan,,
,,1261,nan,,
,,1262,nan,,
,,1263,nan,,
,,1264,nan,,
,,1265,nan,,
